Client,Employee_Id,Employee_Status,Employee_Type,Frequency,GCC,INPER,Id,Job_Code,LCC,MLService,Model,Pay_Code_1,Pay_Code_2,Pay_Code_3,Pay_Code_4,Payinput_Type,PayrollArea,PayrollService,Period_Alight,Run_Id,System,Value,Variable_Name,Variant,Version,WT_40150,WT_401KAT$,WT_401KAT%,WT_401KBT$,WT_401KBT%,WT_401KLN,WT_401MTCH,WT_AUTHOM,WT_Additional Medicare Tax [USA],WT_BENVCH ,WT_CA: Employment Training Tax (ETT) ,WT_CA: Voluntary Disability Insurance (VDI) ,WT_CILLEE,WT_COM,WT_DADDA,WT_DC: District of Columbia Paid Family Leave ,WT_DCARE,WT_DCAREG,WT_DEN,WT_DLIFE,WT_EMLP,WT_EXLFCH,WT_EXLFEE,WT_EXLFSP,WT_EXLFSU,WT_FUI (ER) Credit Reduction [USA],WT_FUI (ER) [USA],WT_Federal Withholding [USA],WT_GTL,WT_GVL,WT_GVLEX ,WT_Gross_Pay,WT_HCARE,WT_HCAREG,WT_HLTSAG,WT_HLTSAV,WT_HYATT,WT_HYPOTX ,WT_IMD,WT_IME,WT_IMM,WT_INFOAR,WT_LTD,WT_Local City (PENN) Local Service Tax (LST) [USA],WT_Local City Withholding (Resident) [USA],WT_Local City Withholding (Work) ,WT_Local City Withholding (Work) [USA],WT_Local County Withholding (Resident) [USA],WT_Local County Withholding (Work) [USA],WT_Local School District Withholding (Resident) [USA],WT_MA: Massachusetts Paid Family Leave ,WT_MED,WT_METHA,WT_Medicare (ER) [USA],WT_Medicare [USA],WT_NEC ,WT_NECOFF ,WT_NJ:  Workforce Development Fund [USA],WT_NY:  New York Metropolitan Commuter Transportation Mobility Tax ,WT_Net_Pay,WT_New Jersey Family Leave Insurance (FLI) ,WT_New Jersey Temporary Disability Fund ,WT_New Jersey Temporary Disability Fund (Mandatory) ,WT_New York Paid Family Leave (Mandatory,WT_OASDI (ER) [USA],WT_OASDI [USA],WT_OR:  Oregon Workers Benefit Fund ,WT_OR:  Oregon Workers Benefit Fund [USA],WT_OR:  Tri,WT_OTTOFF ,WT_Oregon Statewide Transit Tax [USA],WT_PPB,WT_RCA ,WT_REG,WT_ROTH$,WT_ROTH%,WT_ROTH50,WT_SADDA,WT_SDIP,WT_SEV,WT_SHF,WT_SLIFE,WT_SMOKBT,WT_SPSLF,WT_SUI (ER) [USA],WT_SUI [USA],WT_State Withholding (Resident) [USA],WT_State Withholding (Work) [USA],WT_TRV,WT_Total_Deductions,WT_Total_EE_Taxes,WT_Total_ER_Taxes,WT_VIS,WT_VPY,WT_W2Box13PI [USA],WT_WA: Washington Paid Family & Medical Leave ,WT_Withholding Order (Bankruptcy) [USA],WT_Withholding Order (Creditor) [USA],WT_Withholding Order (State Tax Levy) [USA],WT_Withholding Order (Student Loan) [USA],WT_Withholding Order (Support) [USA],WT_XPLC
0,2670,Active,Regular,semi-monthly,ALT,202003,484873,101434,TST,PAD,A001,LTD,Long Term Disability [USA],LTD,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,10.54,LTD-Long Term Disability [USA]-LTD-,ALTBM,1,0,0,0,0,0,409.81,0,0,0,0,0,0,0,0,0,0,0,0,27.81,0.63,0,0,0,0,0,0,0.7,315.54,6.7,0,0,3818.55,0,0,4900,204.17,0,0,0,0,0,0,10.54,0,0,0,0,0,0,0,0,149.69,0,49.9,49.9,95.46,0,0,0,2431.49,0,0,0,0,213.39,213.39,0,0,0,0,0,0,0,3818.55,0,0,0,0,0,0,0,0,0,3.64,0.41,0,0,0,0,808.23,578.83,264.4,1.94,0,0,0,0,0,0,0,0,0
0,826,Active,Regular,semi-monthly,ALT,202003,462453,110815,TST,PAD,A001,SPSLF,Spouse Life Insurance [USA],SPSLF,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,2.8,SPSLF-Spouse Life Insurance [USA]-SPSLF-,ALTBM,1,0,0,0,0,573.13,0,152.83,0,0,0,0,0,1.6,0,0,0,208.34,5000,16.44,0.63,0,0,0,0,0,0,2.2,353.24,6.03,0,0,3820.84,20.84,500,0,0,0,0,0,0,0,6.98,6.84,0,0,0,0,0,0,0,0,252.93,0,48.08,48.08,95.52,0,0,0,1979.44,0,0,0,0,205.62,205.62,0,0,0,0,0,0,0,3820.84,0,0,0,0,0,0,0,15.43,0,2.8,53.57,0,0,116.59,0,1117.87,723.53,309.47,11.91,0,0,0,0,0,0,0,0,0
0,2502,Active,Regular,semi-monthly,ALT,202003,494441,102644,TST,PAD,A001,401MTCH,401k Match [USA],401MTCH,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,152.84,401MTCH-401k Match [USA]-401MTCH-,ALTBM,1,0,0,0,0,764.21,0,152.84,0,0,0,0,0,0,0,0,0,0,0,25.45,0,0,0,0,0,0,0,0,448.78,15.41,0,0,3821.01,83.34,2000,0,0,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.95,53.95,95.53,0,0,0,2055.32,0,0,0,0,230.66,230.66,0,0,0,0,0,0,0,3821.01,0,0,0,0,0,0,0,0,0,0,0,0,0,143.44,0,888.86,876.83,284.61,7.23,0,0,0,0,0,0,0,0,0
0,1291,Active,Regular,semi-monthly,ALT,202003,463200,102206,TST,PAD,A001,GTL,Group Term Life Insurance [USA],GTL,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,28.81,GTL-Group Term Life Insurance [USA]-GTL-,ALTBM,1,0,0,0,0,267.54,139.71,152.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,296.11,28.81,0,0,3821.88,83.34,2000,0,0,0,0,0,0,0,0,18.54,0,0,0,0,0,0,0,0,379.27,0,48.84,48.84,95.55,0,0,0,2122.15,0,0,0,0,208.82,208.82,0,0,0,0,0,0,0,3821.88,0,0,0,0,0,0,0,50.83,20,33.25,98.52,0,0,153.48,0,992.48,707.25,357.76,0,0,0,0,0,0,0,0,0,0
0,936,Active,Regular,semi-monthly,ALT,202003,482015,111662,TST,PAD,A001,GTL,Group Term Life Insurance [USA],GTL,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,10.05,GTL-Group Term Life Insurance [USA]-GTL-,ALTBM,1,0,0,0,0,458.75,0,152.91,0,0,0,0,0,0,0,0,0,0,0,18.43,0.63,0,0,0,0,0,0,0.23,265.16,10.05,0,0,3822.84,0,0,4900,204.17,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,129.72,0,50.46,50.46,95.57,0,0,0,2463.39,0,0,0,0,215.8,215.8,0,0,0,0,0,0,0,3822.84,0,0,0,0,0,0,0,4.46,0,0.32,31.49,0,0,0,0,828.03,531.42,297.98,0,0,0,0,0,0,0,0,0,0
0,1654,Active,Regular,semi-monthly,ALT,202003,463817,102638,TST,PAD,A001,W2Box13PI [USA],W2Box13PI,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,W2Box13PI [USA]-W2Box13PI-,ALTBM,1,200,0,0,1000,0,0,152.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.75,44.22,0,0,3823.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.09,56.09,95.6,0,0,0,1951.29,0,0,0,0,239.83,239.83,0,0,0,0,0,0,0,3823.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,672.67,295.92,0,0,0,0,0,0,0,0,0,0
0,3827,Active,Regular,semi-monthly,ALT,202003,496638,102638,TST,PAD,A001,FUI (ER) [USA],W_FUI,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,FUI (ER) [USA]-W_FUI-Federal: Federal,ALTBM,1,0,0,0,0,382.42,0,152.97,0,0,0,0,0,10.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.45,15.41,0,0,3824.17,25,600,3550,147.92,0,0,0,0,0,3.98,12.05,0,0,0,0,0,0,0,0,95.28,0,51.69,51.69,95.6,0,0,0,2264.66,0,0,0,0,221.02,221.02,0,0,0,0,0,0,0,3824.17,0,0,0,0,0,0,0,0,0,0,104.27,0,0,152.73,0,683.62,875.89,376.98,6.62,0,0,0,0,0,0,0,0,0
0,4484,Active,Regular,semi-monthly,ALT,202003,468382,102639,TST,PAD,A001,FUI (ER) [USA],W_FUI,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,FUI (ER) [USA]-W_FUI-Federal: Federal,ALTBM,1,0,0,0,100,0,266.2,69.12,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,349.18,10.05,0,0,3824.72,20,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.96,0,52.82,52.82,95.61,0,0,0,2629.41,0,0,0,0,225.85,225.85,0,0,0,0,0,0,0,3824.72,0,0,0,0,0,0,0,8.92,0,0,0,0,0,0,0,567.46,627.85,278.67,0,0,0,0,0,0,0,0,0,0
0,1512,Active,Regular,semi-monthly,ALT,202003,463553,110813,TST,PAD,A001,401KBT%,401k Before,tax % [USA],401KBT%,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,382.5,401KBT%-401k Before-tax % [USA]-401KBT%-,ALTBM,1,0,0,0,0,382.5,0,153,0,0,0,0,0,0,0,0,0,0,0,18.72,0,0,0,0,0,0,0,0,451.6,10.05,0,0,3825,0,0,5000,208.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,51.16,51.16,95.63,0,0,0,2273.39,0,0,0,0,218.79,218.79,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,0,103.22,0,0,141.36,0,688.7,862.91,373.17,23.14,0,0,0,0,0,0,0,0,0
0,2096,Active,Regular,semi-monthly,ALT,202003,464505,102475,TST,PAD,A001,State Withholding (Work) [USA],W_SWW,State: North Carolina,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,161,State Withholding (Work) [USA]-W_SWW-State: North Carolina,ALTBM,1,0,0,0,0,267.75,0,153,0,0,0,0,0,0,0,0,0,41.67,1000,5.12,0,0,0,0,0,0,0,0,295.92,6.03,0,0,3825,0,0,1000,41.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,54.01,54.01,95.63,0,0,0,2709.41,0,0,0,0,230.95,230.95,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,0,30.17,0,0,161,0,373.71,741.88,315.13,0,0,0,0,0,0,0,0,0,0
0,2429,Active,Regular,semi-monthly,ALT,202003,484479,111880,TST,PAD,A001,NEC , ER Non,Elective Contributions [USA],NECER401K,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,95.63,NEC - ER Non-Elective Contributions [USA]-NECER401K-,ALTBM,1,0,0,0,0,573.75,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.28,6.7,0,0,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,54.74,54.74,95.63,0,0,0,2426.81,0,0,0,0,234.09,234.09,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,17.63,0,0,110.44,0,0,153.7,0,647.38,750.81,399.27,0,0,0,0,0,0,0,0,0,0
0,2503,Active,Regular,semi-monthly,ALT,202003,484595,102475,TST,PAD,A001,401KBT%,401k Before,tax % [USA],401KBT%,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,344.25,401KBT%-401k Before-tax % [USA]-401KBT%-,ALTBM,1,0,0,0,0,344.25,0,153,0,0,0,0,0,0,0,0,0,62.5,1500,59.19,0,0,0,0,0,0,0,0.7,368.84,6.7,0,0,3825,0,0,7100,295.84,0,0,0,0,0,6.98,10.56,0,0,0,0,0,0,0,0,56,0,48.36,48.36,95.63,0,0,0,2342.34,0,0,0,0,206.76,206.76,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,858.7,623.96,256.23,23.38,0,0,0,0,0,0,0,0,0
0,2944,Active,Regular,semi-monthly,ALT,202003,465856,102849,TST,PAD,A001,401MTCH,401k Match [USA],401MTCH,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,153,401MTCH-401k Match [USA]-401MTCH-,ALTBM,1,376,0,0,587,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.17,55.88,0,0,3825,75,1800,1500,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.28,0,52.89,52.89,95.63,0,0,0,1770.04,0,0,0,0,226.14,226.14,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,0,106.69,0,0,123.29,0,1196.47,858.49,385.72,0.69,0,0,0,0,0,0,0,0,0
0,3831,Active,Regular,semi-monthly,ALT,202003,467333,101411,TST,PAD,A001,HCAREG,Health Care Account Goal [USA],HCAREG,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,1500,HCAREG-Health Care Account Goal [USA]-HCAREG-,ALTBM,1,0,0,0,0,0,276.7,0,0,0,0,0,0,0,0,0,0,0,0,64.73,0.63,0,0,0,0,0,0,2.33,154.49,28.81,0,0,3825,62.5,1500,0,0,8.63,0,0,0,0,0,18.55,0,0,0,0,0,0,0,0,408.67,0,47.94,47.94,95.63,0,0,0,1709.7,0,0,0,0,204.98,204.98,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,50.97,0,0,96.7,0,0,154.06,0,1553.83,561.47,351.95,11.91,0,0,0,0,0,0,0,650.54,0
0,4674,Active,Regular,semi-monthly,ALT,202003,468678,111668,TST,PAD,A001,NEC , ER Non,Elective Contributions [USA],NECER401K,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,95.63,NEC - ER Non-Elective Contributions [USA]-NECER401K-,ALTBM,1,0,0,0,0,382.5,126.29,153,0,0,0,0,0,0,0,0,0,0,0,49.64,0.63,0,0,0,0,0,0,1.65,281.69,6.03,0,0,3825,0,0,3500,145.84,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,249.5,0,48.77,48.77,95.63,0,0,0,2088.6,0,0,0,0,208.5,208.5,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,2.58,0,0.28,63.5,0,0,190.94,0,1006.5,729.9,322.42,23.14,0,0,0,0,0,0,0,0,19.25
0,5035,Active,Regular,semi-monthly,ALT,202003,469288,102598,TST,PAD,A001,FUI (ER) [USA],W_FUI,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,FUI (ER) [USA]-W_FUI-Federal: Federal,ALTBM,1,0,0,0,0,267.81,0,153.03,0,0,0,0,0,0,0,0,0,0,0,18.43,0.63,0,0,0,0,0,0,0,336.67,6.7,0,0,3825.84,0,0,1000,41.67,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,53.74,53.74,95.65,0,0,0,2617.26,0,0,0,0,229.79,229.79,0,0,0,0,0,0,0,3825.84,0,0,0,0,0,0,0,11.78,0,3.2,108.41,0,0,170.21,0,418.17,790.41,391.94,10.02,0,0,0,0,0,0,0,0,0
0,185,Active,Regular,semi-monthly,ALT,202003,471177,101435,TST,PAD,A001,INFOAR,InfoArmor Identity Theft [USA],INFOAR,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,6.98,INFOAR-InfoArmor Identity Theft [USA]-INFOAR-,ALTBM,1,0,0,0,0,0,0,153.05,0,0,0,0,0,5,0,6.75,0,0,0,0,0.63,0,0,0,0,0,0,0,360.74,6.7,0,0,3826.34,12.5,300,0,0,0,0,0,0,0,6.98,10.56,0,0,0,0,0,0,0,0,0,0,55.37,55.37,95.66,0,0,0,2443.74,0,0,0,0,236.73,236.73,0,0,0,0,0,0,0,3826.34,0,420.9,0,6.75,0,0,0,8.83,0,3.2,5.72,0,0,226.22,0,503.54,879.06,297.82,2.19,0,0,0,0,0,0,0,0,19.25
0,3765,Active,Regular,semi-monthly,ALT,202003,467231,101941,TST,PAD,A001,GTL,Group Term Life Insurance [USA],GTL,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,6.7,GTL-Group Term Life Insurance [USA]-GTL-,ALTBM,1,0,0,0,0,76.55,290.49,57.41,0,0,0,0,0,0,0,0,0,0,0,50.43,0,0,0,0,0,0,0,0.66,242.23,6.7,0,0,3827.09,0,0,6600,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,26.91,49.95,49.95,95.68,0,0,0,2376.48,0,0,0,0,213.58,213.58,0,0,0,0,0,0,0,3827.09,0,0,0,0,0,0,0,0,0,0,100.76,0,0,161.93,0,782.92,667.69,364.95,7.54,0,0,0,0,0,0,0,0,0
0,4690,Active,Regular,semi-monthly,ALT,202003,468708,102012,TST,PAD,A001,LTD,Long Term Disability [USA],LTD,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,10.56,LTD-Long Term Disability [USA]-LTD-,ALTBM,1,0,0,0,0,267.91,0,153.08,0,0,0,0,0,5.4,0,6.75,0,0,0,59.19,0.63,0,0,0,0,0,0,0.61,525.82,6.7,0,0,3827.2,0,0,7000,291.67,0,0,0,0,0,0,10.56,0,0,0,0,0,0,0,0,31.5,0,50.02,50.02,95.68,0,0,0,2181.94,0,0,0,0,213.86,213.86,0,0,0,0,0,0,0,3827.2,0,0,0,6.75,12.03,0,0,11.78,0,3.2,27.94,0,0,146,0,709.56,935.7,292.43,2.19,0,0,0,0,0,0,0,0,0
0,1100,Active,Regular,semi-monthly,ALT,202003,462892,101981,TST,PAD,A001,GTL,Group Term Life Insurance [USA],GTL,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,10.05,GTL-Group Term Life Insurance [USA]-GTL-,ALTBM,1,0,0,0,0,574.38,0,153.16,0,0,0,0,0,0,0,0,0,0,0,49.64,0,0,0,0,0,0,0,0.77,267.39,10.05,0,0,3829.2,0,0,7100,295.84,0,0,0,0,0,6.98,11.56,0,0,0,0,0,0,0,0,56,0,49.82,49.82,95.73,0,0,0,2117.03,0,0,0,0,213.01,213.01,0,0,0,0,0,0,0,3829.2,0,0,0,0,0,0,0,13.39,0,4.85,100.49,0,167.12,0,0,1014.83,697.34,364.09,2.19,0,0,0,0,0,0,0,0,0
0,4330,Active,Regular,semi-monthly,ALT,202003,468113,101101,TST,PAD,A001,HYATT,Hyatt Legal Services Plan [USA],HYATT,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,8.63,HYATT-Hyatt Legal Services Plan [USA]-HYATT-,ALTBM,1,0,0,0,400,0,0,153.21,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,336.4,6.03,0,0,3830.32,0,0,0,0,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.63,55.63,95.75,0,0,0,2602.82,0,0,0,0,237.85,237.85,0,0,0,0,0,0,0,3830.32,0,0,0,0,0,0,0,15.46,0,2.8,112.21,0,0,170.1,0,427.52,799.98,405.69,0,0,0,0,0,0,0,0,0,0
0,2362,Active,Regular,semi-monthly,ALT,202003,464915,102633,TST,PAD,A001,LTD,Long Term Disability [USA],LTD,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,18.59,LTD-Long Term Disability [USA]-LTD-,ALTBM,1,0,0,0,0,114.98,0,153.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.87,28.81,0,0,3832.42,0,0,2000,83.34,8.63,0,0,0,0,0,18.59,0,0,0,0,0,0,0,0,56,0,53.97,53.97,95.81,0,0,0,2717.75,0,0,0,0,230.76,230.76,0,0,0,0,0,0,0,3832.42,0,153.3,0,0,0,0,0,38.23,0,0,30.15,0,0,0,0,473.07,641.6,314.88,0,0,0,0,0,0,0,0,0,0
0,182,Active,Regular,semi-monthly,ALT,202003,480839,110813,TST,PAD,A001,SUI (ER) [USA],W_SUIER,State: Florida,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,SUI (ER) [USA]-W_SUIER-State: Florida,ALTBM,1,0,0,0,0,306.67,0,153.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.79,6.03,0,0,3833.34,0,0,3550,147.92,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,34.58,0,53.02,53.02,95.83,0,0,0,2532.49,0,0,0,0,226.73,226.73,0,0,0,0,0,0,0,3833.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.31,806.54,279.75,0,0,0,0,0,0,0,0,0,0
0,643,Active,Regular,semi-monthly,ALT,202003,462174,111880,TST,PAD,A001,W2Box13PI [USA],W2Box13PI,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,W2Box13PI [USA]-W2Box13PI-,ALTBM,1,0,0,0,0,0,0,153.33,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,0,0,0,0,0,576.75,4.02,0,0,3833.34,0,0,100,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,54.47,54.47,95.83,0,0,0,2504.96,0,0,0,0,232.9,232.9,0,0,0,0,0,0,0,3833.34,0,383.34,0,0,0,0,0,0,0,0,31.28,0,0,0,0,464.26,864.12,318.65,5.65,0,0,0,0,0,0,0,0,0
0,685,Active,Regular,semi-monthly,ALT,202003,462254,110816,TST,PAD,A001,W2Box13PI [USA],W2Box13PI,0,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,W2Box13PI [USA]-W2Box13PI-,ALTBM,1,0,0,0,30,0,105.59,30,0,0,0,0,0,0,0,0,0,0,0,63.6,0,0,0,0,0,0,0,0.34,251.02,6.7,0,0,3833.34,41.67,1000,0,0,0,0,0,0,0,0,10.58,0,0,0,0,0,0,0,0,250.2,0,50.34,50.34,95.83,0,0,0,2644.96,0,0,0,0,215.24,215.24,0,0,0,0,0,0,0,3833.34,0,0,0,0,0,0,0,5.89,0,0,101.54,0,0,151.17,0,520.61,667.77,367.46,13.08,0,0,0,0,0,0,0,0,0
0,731,Active,Regular,semi-monthly,ALT,202003,462311,111667,TST,PAD,A001,REG,Regular Pay (Salary) [USA],REG,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,3833.34,REG-Regular Pay (Salary) [USA]-REG-,ALTBM,1,0,0,0,0,345.01,242.85,153.33,0,0,0,0,0,0,0,0,0,0,0,59.19,0,0,0,0,0,0,0,2.03,266.14,6.03,0,0,3833.34,0,0,4000,166.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.34,0,48.93,48.93,95.83,0,0,0,2128.02,0,0,0,0,209.25,209.25,0,0,0,0,0,0,0,3833.34,0,0,0,0,0,0,0,0,0,0,98.72,0,128.77,0,0,1052.23,653.09,358.93,21.17,0,0,0,0,0,0,0,0,0
0,933,Active,Regular,semi-monthly,ALT,202003,462609,110810,TST,PAD,A001,Federal Withholding [USA],W_FW,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,480.8,Federal Withholding [USA]-W_FW-Federal: Federal,ALTBM,1,0,0,0,0,536.67,0,153.33,0,0,0,0,0,0,0,0,0,0,0,18.43,0,0,0,0,0,0,0,0,480.8,55.88,0,0,3833.34,0,0,0,0,0,0,0,0,0,0,21.85,0,0,0,0,0,0,0,0,0,0,56.09,56.09,95.83,0,0,0,2327.89,0,0,0,0,239.82,239.82,0,0,0,0,0,0,0,3833.34,0,0,0,0,0,0,0,0,0,0,31.33,0,0,149,0,579.74,925.71,327.24,2.79,0,0,0,0,0,0,0,0,0
0,1501,Active,Regular,semi-monthly,ALT,202003,463537,104085,TST,PAD,A001,Federal Withholding [USA],W_FW,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,292.29,Federal Withholding [USA]-W_FW-Federal: Federal,ALTBM,1,0,0,0,0,575.01,0,153.33,0,0,0,0,0,10.15,0,0.45,0,0,0,27.29,0.63,0,0,0,0,0,0,0,292.29,28.81,0,0,3833.34,12.5,300,0,0,0,0,0,0,0,0,18.59,0,0,0,0,0,0,0,0,171.96,0,52.83,52.83,95.83,0,0,0,2264.04,0,0,0,0,225.91,225.91,0,0,0,0,0,0,0,3833.34,0,0,0,0.45,0,0,0,12.74,0,3.63,59.74,0,0,158.25,0,840.02,729.28,338.48,6.62,0,0,0,0,0,0,0,0,0
0,2426,Active,Regular,semi-monthly,ALT,202003,465024,102633,TST,PAD,A001,Medicare (ER) [USA],W_MEDER,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,55.68,Medicare (ER) [USA]-W_MEDER-Federal: Federal,ALTBM,1,0,0,0,0,383.34,0,153.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.85,6.7,0,0,3833.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.68,55.68,95.83,0,0,0,2817.38,0,0,0,0,238.09,238.09,0,0,0,0,0,0,0,3833.34,0,0,0,0,0,0,0,0,0,0,34.56,0,0,0,0,383.34,632.62,328.33,0,0,0,0,0,0,0,0,0,0
0,2612,Active,Regular,semi-monthly,ALT,202003,484783,110816,TST,PAD,A001,FUI (ER) [USA],W_FUI,Federal: Federal,0,0,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,0,FUI (ER) [USA]-W_FUI-Federal: Federal,ALTBM,1,0,0,0,0,191.67,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.55,6.7,0,0,3833.34,112.5,2700,0,0,0,0,0,0,0,0,10.58,0,0,0,0,0,0,0,0,0,0,53.95,53.95,95.83,0,0,0,2865.05,0,0,0,0,230.7,230.7,0,0,0,0,0,0,0,3833.34,0,0,0,0,0,0,0,14.72,0,0,0,0,0,0,0,336.09,632.2,284.65,6.62,0,0,0,0,0,0,0,0,0
0,2924,Active,Regular,semi-monthly,ALT,202003,465826,102474,TST,PAD,A001,SADDA,Supplemental AD&D [USA],SADDA,0,Ongoing,sm,WDY,semi-monthly|02/01/2020 - 02/15/2020|Chk1,49,WDT,2.52,SADDA-Supplemental AD&D [USA]-SADDA-,ALTBM,1,0,0,0,0,268.34,0,153.33,0,0,0,0,0,0,0,0,0,0,0,27.81,0.13,0,0,0,0,0,0,0,488.51,6.7,0,0,3833.34,0,0,3000,125,0,0,0,0,0,0,10.58,0,0,0,0,0,0,0,0,56,0,52.54,52.54,95.83,0,0,0,2557.64,0,0,0,0,224.67,224.67,0,0,0,0,0,0,0,3833.34,0,0,0,2.52,0,0,0,11.78,0,0.28,0,0,0,0,0,509.98,765.72,277.21,7.54,0,0,0,0,0,0,0,0,0
